_acc,_f1_macro,_train_loss,_val_loss,bidi,class_weight_smoothing,dropout_lstm,embedding_dim,hidden_dim,lr_gamma,lr_start,n_lstm_layers,runtime,train_time
0.9487547892720306,0.8108890666859135,0.0019982854054043336,0.03566743930180868,true,10.0,0.2,12,32,0.99,0.01,3,5.121942792000482,5
0.9477969348659003,0.790141330193504,0.013545439225189122,0.03311236699422201,true,10.0,0.3,12,32,0.99,0.01,3,5.094658435999008,5
0.9554597701149425,0.7835193406626745,0.0009545448119752109,0.03642043719689051,true,10.0,0.2,12,64,0.99,0.01,3,5.125143162003951,5
0.9506704980842912,0.8227224452960937,0.0010761450310902937,0.03451684800287088,true,10.0,0.3,12,64,0.99,0.01,3,5.126329934995738,5
0.9540229885057471,0.7818470257020661,0.003894406395764755,0.03149413441618284,true,10.0,0.2,16,32,0.99,0.01,3,5.115954524997505,5
0.953544061302682,0.8160277378073744,0.003837661335377821,0.03267638882001241,true,10.0,0.3,16,32,0.99,0.01,3,5.1018189690003055,5
0.9521072796934866,0.8553404603367907,0.0007677897727782172,0.03464927400151888,true,10.0,0.2,16,64,0.99,0.01,3,5.1269619509985205,5
0.9525862068965517,0.8294115877888925,0.0005575050558296166,0.03929995745420456,true,10.0,0.3,16,64,0.99,0.01,3,5.1331049839936895,5
0.9559386973180076,0.8589269186304176,0.0067123317858204246,0.029078340778748196,true,10.0,0.7,12,32,0.99,0.01,2,5.0861680950038135,5
0.9473180076628352,0.8331285940052859,0.015038765467969435,0.02913437659541766,true,10.0,0.5,12,32,0.99,0.01,3,5.075671817001421,5
0.9295977011494253,0.7172503691097559,0.027301877737045288,0.03330938952664534,true,10.0,0.7,12,32,0.99,0.01,3,5.100156667002011,5
0.9540229885057471,0.8640797163831117,0.0002657787564593101,0.03636101633310318,true,10.0,0.7,12,64,0.99,0.01,2,5.097726576997957,5
0.9468390804597702,0.7623266539746859,0.005070900843877878,0.03399006649851799,true,10.0,0.5,12,64,0.99,0.01,3,5.093243203002203,5
0.9477969348659003,0.7932094926844491,0.00949535851499864,0.0318858219931523,true,10.0,0.7,12,64,0.99,0.01,3,5.102090890002728,5
0.9477969348659003,0.8071196169284197,0.00019286646758181241,0.039681761215130486,true,10.0,0.7,12,128,0.99,0.01,2,5.188098300997808,5
0.9521072796934866,0.8481138610284791,0.0036483978453491417,0.03318221804996332,true,10.0,0.5,12,128,0.99,0.01,3,5.24657053899864,5
0.9449233716475096,0.785798075891911,0.011173835656206523,0.034644542882839836,true,10.0,0.7,12,128,0.99,0.01,3,5.1915549140030635,5
0.9540229885057471,0.8225533333153277,0.0050094585000936475,0.03131713718175888,true,10.0,0.7,16,32,0.99,0.01,2,5.077919333001773,5
0.9482758620689655,0.8087827618767731,0.013179747354505318,0.030378685643275578,true,10.0,0.5,16,32,0.99,0.01,3,5.081731975005823,5
0.9295977011494253,0.7342853971198581,0.028908763945634876,0.0396377369761467,true,10.0,0.7,16,32,0.99,0.01,3,5.087574352997763,5
0.9564176245210728,0.8110971786511645,0.00045634358788707426,0.03802035624782244,true,10.0,0.7,16,64,0.99,0.01,2,5.0853494809998665,5
0.953544061302682,0.831762243549396,0.0011567287167833587,0.03387820658584436,true,10.0,0.5,16,64,0.99,0.01,3,5.119287312001688,5
0.9454022988505747,0.784521877852097,0.005153377731663308,0.03418143962820371,true,10.0,0.7,16,64,0.99,0.01,3,5.071674799000903,5
0.9530651340996169,0.8350862156853877,0.00008147062414666704,0.043229604760805763,true,10.0,0.7,16,128,0.99,0.01,2,5.1437498170053,5
0.9439655172413793,0.7880714216841634,0.0015116968923913582,0.03932830753425757,true,10.0,0.5,16,128,0.99,0.01,3,5.193837266997434,5
0.9511494252873564,0.7949197214458548,0.0061246001444357845,0.03597999239961306,true,10.0,0.7,16,128,0.99,0.01,3,5.167980482998246,5
0.9487547892720306,0.8078640332077992,0.001635105544534911,0.0349944606423378,true,10.0,0.5,18,32,0.99,0.01,2,5.076739012998587,5
0.9578544061302682,0.8531756845990573,0.006020608299877495,0.03628625596563021,true,10.0,0.7,18,32,0.99,0.01,2,5.066014784999425,5
0.9477969348659003,0.8122409434627247,0.011247263057157397,0.03391394950449467,true,10.0,0.5,18,32,0.99,0.01,3,5.075688156997785,5
0.9291187739463601,0.7345579841752048,0.04096306461308684,0.035086636121074356,true,10.0,0.7,18,32,0.99,0.01,3,5.062691596001969,5
0.9621647509578544,0.8941316597397801,0.00016248848364089748,0.03273813364406427,true,10.0,0.5,18,64,0.99,0.01,2,5.099272845996893,5
0.9559386973180076,0.856573394862187,0.00026028567845060024,0.04118541938563188,true,10.0,0.7,18,64,0.99,0.01,2,5.076572721001867,5
0.9511494252873564,0.8354084238630137,0.0008738291217014194,0.03724560886621475,true,10.0,0.5,18,64,0.99,0.01,3,5.1144313140030135,5
0.9482758620689655,0.8063522192576438,0.00909968394054366,0.03535329240063826,true,10.0,0.7,18,64,0.99,0.01,3,5.119818524995935,5
0.9564176245210728,0.8112427800054703,0.000051506024517168824,0.034294430166482925,true,10.0,0.5,18,128,0.99,0.01,2,5.131937977996131,5
0.9540229885057471,0.8034352419950673,0.0001004223564190657,0.034747008234262466,true,10.0,0.7,18,128,0.99,0.01,2,5.1646883959983825,5
0.9525862068965517,0.798174424046564,0.0030604196612590124,0.03291717544198036,true,10.0,0.5,18,128,0.99,0.01,3,5.241333884994674,5
0.9449233716475096,0.7755881453025787,0.004614853557930993,0.037638395403822265,true,10.0,0.7,18,128,0.99,0.01,3,5.2300508490006905,5
0.9568965517241379,0.877841411326976,0.0010713992794210622,0.036622422436873116,true,10.0,0.5,24,32,0.99,0.01,2,5.0915290499979164,5
0.9588122605363985,0.8812144994750394,0.005296507896023935,0.029966845487554867,true,10.0,0.7,24,32,0.99,0.01,2,5.081627906001813,5
0.9511494252873564,0.8176105179331368,0.0005771630219117339,0.03630191832780838,true,10.0,0.5,24,64,0.99,0.01,2,5.102353457004938,5
0.9540229885057471,0.8328943759293349,0.0005577506427861019,0.037848069022099175,true,10.0,0.7,24,64,0.99,0.01,2,5.101532552995195,5
0.9549808429118773,0.8479589911814928,0.00009730448956750999,0.03800562893350919,true,10.0,0.5,24,80,0.99,0.01,2,5.112635961995693,5
0.9573754789272031,0.8466330098245934,0.0010958963903249241,0.03415452564756075,true,10.0,0.7,24,80,0.99,0.01,2,5.106022799001948,5
0.9549808429118773,0.8547946301225572,0.00007564917944234497,0.03560351269940535,true,10.0,0.5,18,80,0.99,0.01,2,5.085290425995481,5
0.953544061302682,0.8319342074714511,0.00029487664791564124,0.04034120341142019,true,10.0,0.7,18,80,0.99,0.01,2,5.086685102003685,5
0.9516283524904214,0.8686476582004179,0.000453302548391678,0.03728285121421019,true,10.0,0.0,24,32,0.99,0.01,1,5.054976322004222,5
0.9497126436781609,0.8786973628812909,0.000580876726806829,0.03629966452717781,true,10.0,0.0,24,32,0.99,0.01,1,5.073969744000351,5
0.9578544061302682,0.8918148516698212,0.00013489201592165045,0.03623465324441592,true,10.0,0.0,24,64,0.99,0.01,1,5.053494084000704,5
0.9554597701149425,0.8497104397712141,0.00009948103563926582,0.0368978517750899,true,10.0,0.0,24,64,0.99,0.01,1,5.073979843997222,5
0.9540229885057471,0.822076471618444,0.00006333000393559425,0.037853579968214035,true,10.0,0.0,24,128,0.99,0.01,1,5.090096444000665,5
0.9554597701149425,0.8865549653120022,0.00005688935016223695,0.03564912204941114,true,10.0,0.0,24,128,0.99,0.01,1,5.0789105919975555,5
0.9564176245210728,0.8525858010400351,0.0004343201144365594,0.03314838744699955,true,10.0,0.0,18,32,0.99,0.01,1,5.052347729993926,5
0.9516283524904214,0.8785506126271299,0.0004540173072850199,0.03869678328434626,true,10.0,0.0,18,32,0.99,0.01,1,5.06844766499853,5
0.953544061302682,0.8396335508868272,0.0001090278599024584,0.04253288855155309,true,10.0,0.0,18,64,0.99,0.01,1,5.050775771996996,5
0.9506704980842912,0.8530214152890443,0.0000997208493832399,0.040177064637343086,true,10.0,0.0,18,64,0.99,0.01,1,5.055273007994401,5
0.9597701149425287,0.8586563857870866,0.000053196731122235565,0.03535638625423113,true,10.0,0.0,18,128,0.99,0.01,1,5.1068809920034255,5
0.9497126436781609,0.8542547091439949,0.00005543221894705701,0.04048647234837214,true,10.0,0.0,18,128,0.99,0.01,1,5.110281312998268,5
0.9612068965517241,0.8524505761332442,0.00040984773970974075,0.034813271214564644,true,10.0,0.2,20,32,0.99,0.01,2,5.081490609001776,5
0.9492337164750958,0.8273087099078331,0.00012920954187783145,0.04557086403171221,true,10.0,0.2,20,32,0.99,0.02,2,5.076239779999014,5
0.9487547892720306,0.8592983481653889,0.0021968692235532217,0.0402605968217055,true,15.0,0.2,20,32,0.99,0.01,2,5.0555911470000865,5
0.9501915708812261,0.8628807405025148,0.0003062991969012988,0.03981012478470802,true,15.0,0.2,20,32,0.99,0.02,2,5.081574607997027,5
0.9540229885057471,0.8488779536001984,0.004866139539184847,0.030490967134634655,true,10.0,0.7,20,32,0.99,0.01,2,5.056145010996261,5
0.9549808429118773,0.814123179726201,0.0072230822573016796,0.03180279769003391,true,10.0,0.7,20,32,0.99,0.02,2,5.054501935002918,5
0.9492337164750958,0.7925125976797592,0.0056889753489355955,0.028763841837644577,true,15.0,0.7,20,32,0.99,0.01,2,5.060709938996297,5
0.9506704980842912,0.8376080295488907,0.004701189424460088,0.035345265020926796,true,15.0,0.7,20,32,0.99,0.02,2,5.095305508002639,5
0.9564176245210728,0.837772503822637,0.00012556391448015347,0.0347692146897316,true,10.0,0.2,20,64,0.99,0.01,2,5.084601029993792,5
0.9564176245210728,0.863107123698585,0.000043465548255231366,0.0423462043205897,true,10.0,0.2,20,64,0.99,0.02,2,5.076178089999303,5
0.9549808429118773,0.8201803472743556,0.00007438198112400382,0.03902035330732664,true,15.0,0.2,20,64,0.99,0.01,2,5.087077575000876,5
0.9621647509578544,0.8390891245620175,0.00005264977166267012,0.03496685934563478,true,15.0,0.2,20,64,0.99,0.02,2,5.098057481998694,5
0.9564176245210728,0.8037148722116417,0.00031781869880173223,0.03957752324640751,true,10.0,0.7,20,64,0.99,0.01,2,5.063932128003216,5
0.9583333333333334,0.8627075805525467,0.002202744350402749,0.03746285289525986,true,10.0,0.7,20,64,0.99,0.02,2,5.102811632001249,5
0.9540229885057471,0.8331497111127679,0.0004480148594926244,0.03837581227223078,true,15.0,0.7,20,64,0.99,0.01,2,5.0645161969951005,5
0.9477969348659003,0.8235419693367291,0.002747413748043722,0.03944529592990875,true,15.0,0.7,20,64,0.99,0.02,2,5.103306665994751,5
0.9530651340996169,0.8474287379991083,0.000051519678371343094,0.038090601563453674,true,10.0,0.2,20,128,0.99,0.01,2,5.170156590997067,5
0.9521072796934866,0.8551603400017426,0.000053436818364259254,0.04294468089938164,true,10.0,0.2,20,128,0.99,0.02,2,5.125796002001152,5
0.9521072796934866,0.8332029201382328,0.00005364257413020823,0.0405837744474411,true,15.0,0.2,20,128,0.99,0.01,2,5.169002499998896,5
0.9530651340996169,0.8183612197339916,0.00006523836353673167,0.045683360348145165,true,15.0,0.2,20,128,0.99,0.02,2,5.182821488000627,5
0.9525862068965517,0.8279249705936562,0.00006884927448222047,0.04025233040253321,true,10.0,0.7,20,128,0.99,0.01,2,5.12850892500137,5
0.9521072796934866,0.810093965500341,0.0018217870258792704,0.03977182134985924,true,10.0,0.7,20,128,0.99,0.02,2,5.1612096700046095,5
0.9511494252873564,0.8296809832536565,0.00006802978142721778,0.039744109536210694,true,15.0,0.7,20,128,0.99,0.01,2,5.122176124998077,5
0.9578544061302682,0.860227942482628,0.0022600600412780686,0.03613921875754992,true,15.0,0.7,20,128,0.99,0.02,2,5.131463389996497,5
0.9540229885057471,0.8567333800358797,0.0003284170109379504,0.03532809826234976,true,10.0,0.2,18,32,0.99,0.01,2,5.0680578499959665,5
0.9497126436781609,0.8356025038357009,0.00020173417994686003,0.04589267695943514,true,10.0,0.2,18,32,0.99,0.02,2,5.085290007002186,5
0.9592911877394636,0.8907587038402909,0.000264878203909445,0.03231063360969225,true,15.0,0.2,18,32,0.99,0.01,2,5.051954772003228,5
0.9549808429118773,0.8541961777864367,0.00025251904974408845,0.039586534102757774,true,15.0,0.2,18,32,0.99,0.02,2,5.095383854997635,5
0.953544061302682,0.8481197166515752,0.005474306509963104,0.03929766391714414,true,10.0,0.7,18,32,0.99,0.02,2,5.072645642001589,5
0.9559386973180076,0.8722906178240692,0.0059217891456293205,0.029568073029319446,true,15.0,0.7,18,32,0.99,0.01,2,5.078338020997762,5
0.9559386973180076,0.8893632753068403,0.006226441631692329,0.03308381512761116,true,15.0,0.7,18,32,0.99,0.02,2,5.095312290999573,5
0.9602490421455939,0.8816612341863763,0.00011301002918376721,0.03476174299915632,true,10.0,0.2,18,64,0.99,0.01,2,5.099956488003954,5
0.9568965517241379,0.8658106561588049,0.000060440262261961054,0.03954783702890078,true,10.0,0.2,18,64,0.99,0.02,2,5.066997319998336,5
0.953544061302682,0.8169977333034016,0.00009268129672688832,0.038093945011496544,true,15.0,0.2,18,64,0.99,0.01,2,5.072611177994986,5
0.9511494252873564,0.8140196508852104,0.0000683899166428351,0.04080425575375557,true,15.0,0.2,18,64,0.99,0.02,2,5.0621500100023695,5
0.9554597701149425,0.8256069964549521,0.002027052891207859,0.03809511164824168,true,10.0,0.7,18,64,0.99,0.02,2,5.071359773995937,5
0.9583333333333334,0.851761098076187,0.0002474641322416054,0.03765042002002398,true,15.0,0.7,18,64,0.99,0.01,2,5.1055701980003505,5
0.9525862068965517,0.834564413465503,0.0007413508618420954,0.04102409755190214,true,15.0,0.7,18,64,0.99,0.02,2,5.11028273300326,5
0.9578544061302682,0.8546969834163195,0.00006942518094937051,0.0395368238290151,true,10.0,0.2,18,128,0.99,0.01,2,5.1545783590045176,5
0.9578544061302682,0.8586802841926137,0.000043484912696710255,0.03831917295853297,true,10.0,0.2,18,128,0.99,0.02,2,5.1395754759942065,5
0.9616858237547893,0.8804724297963399,0.00007454129679120212,0.03354295094807943,true,15.0,0.2,18,128,0.99,0.01,2,5.129120117999264,5
0.9549808429118773,0.8101874821598952,0.000041000640651743326,0.041534838577111564,true,15.0,0.2,18,128,0.99,0.02,2,5.180833974001871,5
0.9482758620689655,0.8355320557947782,0.013935097210508372,0.03572985902428627,true,10.0,0.7,18,128,0.99,0.02,2,5.113688194003771,5
0.9564176245210728,0.8019188728717376,0.0001543497601232957,0.03848340486486753,true,15.0,0.7,18,128,0.99,0.01,2,5.185006526000507,5
0.9530651340996169,0.818844913808179,0.0011206355718188985,0.03741427573064963,true,15.0,0.7,18,128,0.99,0.02,2,5.172667935999925,5
0.9516283524904214,0.8287059289689102,0.00004267969351141281,0.04100073377291361,true,15.0,0.5,24,256,0.99,0.01,2,15.518521327998315,15
0.9573754789272031,0.8518311481174771,0.00009843200522092437,0.03103149061401685,true,15.0,0.5,24,256,0.99,0.005,2,15.569741821993375,15
0.9573754789272031,0.8081727923314517,0.000057050320070369965,0.038218364119529724,true,15.0,0.7,24,256,0.99,0.005,2,15.4991040360037,15
0.9559386973180076,0.862680462834987,0.000010135402330238971,0.042566731572151184,true,15.0,0.5,24,128,0.99,0.01,2,15.196165762994497,15
0.9573754789272031,0.8109365685896396,0.00005330120386913352,0.03639972023665905,true,15.0,0.5,24,128,0.97,0.01,2,15.15555951600254,15
0.9511494252873564,0.8217935235159106,7.0290364127296404e-6,0.05160487319032351,true,15.0,0.7,24,128,0.99,0.01,2,15.124817693002115,15
0.9559386973180076,0.8371896072847506,0.000137927758260048,0.03562589921057224,true,15.0,0.7,24,128,0.97,0.01,2,15.166921228999854,15
0.9525862068965517,0.8357882597247976,0.00006339550496444904,0.04567808533708254,true,15.0,0.5,24,128,0.99,0.01,3,15.264849924998998,15
0.953544061302682,0.7911712826743614,0.00022077801570828472,0.038691785807410874,true,15.0,0.5,24,128,0.97,0.01,3,15.239861668997037,15
0.9492337164750958,0.8101461183200886,0.00023657064567877178,0.041992899030447006,true,15.0,0.7,24,128,0.99,0.01,3,15.24283531900437,15
0.9597701149425287,0.8868668602274264,0.0011957656159730895,0.03372977798183759,true,15.0,0.7,24,128,0.97,0.01,3,15.165113531002135,15
0.9545019157088123,0.8311500976788199,0.000022316477757807922,0.04633113617698351,true,10.0,0.2,18,100,0.99,0.01,2,15.122678706997249,15
0.9588122605363985,0.8319113194218102,6.564669839852806e-6,0.04158505300680796,true,10.0,0.5,18,100,0.99,0.01,2,15.166319992000354,15
0.9621647509578544,0.8768484430859728,7.289031795413134e-6,0.03885839506983757,true,10.0,0.7,18,100,0.99,0.01,2,15.151169233999099,15
0.9554597701149425,0.8271225155450889,0.00008472870311899377,0.042865119874477386,true,10.0,0.2,18,100,0.99,0.01,3,15.213380089997372,15
0.9578544061302682,0.8355520353308715,0.00006418612312180423,0.03892778170605501,true,10.0,0.5,18,100,0.99,0.01,3,15.234982460002357,15
0.9516283524904214,0.8177584001856956,0.00037493025385109443,0.042738101134697594,true,10.0,0.7,18,100,0.99,0.01,3,15.242728479002835,15
0.9530651340996169,0.8114816146820906,0.00001764662653970715,0.04326279958089193,true,10.0,0.2,24,100,0.99,0.01,2,15.140448434001883,15
0.9549808429118773,0.8409510004185622,9.937590545762629e-6,0.042016478876272835,true,10.0,0.5,24,100,0.99,0.01,2,15.125663016995532,15
0.9602490421455939,0.8280910973654803,0.00001094073023263523,0.04229556769132614,true,10.0,0.7,24,100,0.99,0.01,2,15.1325316989969,15
0.9597701149425287,0.8389171329891019,0.000042006084056213566,0.03844402482112249,true,10.0,0.2,24,100,0.99,0.01,3,15.180236093998246,15
0.9588122605363985,0.841935284135562,0.00007937725591286185,0.04010085264841715,true,10.0,0.5,24,100,0.99,0.01,3,15.199503746996925,15
0.9497126436781609,0.7992662053964547,0.00047361212117331367,0.04183031618595123,true,10.0,0.7,24,100,0.99,0.01,3,15.180994326001382,15
